Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3	Unnamed: 4
Colas Rail Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-01-11 00:00:00	492048.2
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-30 00:00:00	378000
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-26 00:00:00	354849.23
Colas Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-01-05 00:00:00	307256.62
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-01-11 00:00:00	303516.35
Colas Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-01-30 00:00:00	297181.94
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-12 00:00:00	284466.1
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-30 00:00:00	284249.46
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-01-31 00:00:00	261369.92
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-04 00:00:00	258190.74
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-30 00:00:00	245720.1
Colas Rail Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-01-04 00:00:00	242405.38
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-03 00:00:00	236832
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-05 00:00:00	217188.23
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-30 00:00:00	199000
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-04 00:00:00	198922.75
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-31 00:00:00	181528.8
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-26 00:00:00	174388.87
Colas Rail Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-30 00:00:00	134616.91
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-06 00:00:00	104938.77
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-26 00:00:00	93812.15
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-04 00:00:00	85705.85
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-01-12 00:00:00	70684.52
Colas Rail Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-01-09 00:00:00	67367.39
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-03 00:00:00	66403
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-01-12 00:00:00	64910.19
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-01-12 00:00:00	63792.02
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-05 00:00:00	62884.04
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-01-12 00:00:00	59960.92
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-01-12 00:00:00	57864.07
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-26 00:00:00	54000
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-01-12 00:00:00	45265.95
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-01-12 00:00:00	43985.41
Colas Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-01-12 00:00:00	42846.62
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-05 00:00:00	42766.36
Colas Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-01-30 00:00:00	40338.95
Colas Rail Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-01-31 00:00:00	35302.23
Colas Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-05 00:00:00	34328.04
Colas Rail Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-12 00:00:00	29668.49
Babcock Rail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-01-22 00:00:00	1055761.21
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	960000
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-19 00:00:00	626016
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-31 00:00:00	594184.8
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	514765
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-24 00:00:00	500000
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-26 00:00:00	393784
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-25 00:00:00	357512.42
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	335570
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-19 00:00:00	335107.68
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	331625.43
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-26 00:00:00	298651
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-25 00:00:00	291873.04
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	289689.25
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-23 00:00:00	252183.54
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	244886
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-19 00:00:00	227215
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	198063
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	186215.28
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-03 00:00:00	178984.01
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	175405
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-26 00:00:00	168954
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	167943
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-04 00:00:00	159266.33
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	155301.6
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	152454
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-19 00:00:00	151569.6
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-25 00:00:00	142190.66
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-03 00:00:00	135557.55
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	112925
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-09 00:00:00	105215.31
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-30 00:00:00	100458.87
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-09 00:00:00	99268.41
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-19 00:00:00	96706
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-25 00:00:00	79995.03
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	77753
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-04 00:00:00	74938.89
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-19 00:00:00	74528
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	64107
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-26 00:00:00	55824
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-19 00:00:00	40144.86
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-19 00:00:00	40065
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-03 00:00:00	39658.05
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-19 00:00:00	38734.83
Babcock Rail Ltd	Procurement of telecoms related equipment to maintain and improve the railway	Telecoms	2017-01-27 00:00:00	37166.3
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-03 00:00:00	33727.37
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-19 00:00:00	33432
Babcock Rail Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-04 00:00:00	31813.8
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-19 00:00:00	30299.12
Babcock Rail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-01-20 00:00:00	28934
Babcock Rail Ltd	Procurement of telecoms related equipment to maintain and improve the railway	Telecoms	2017-01-19 00:00:00	26587.31
Babcock Rail Ltd	Procurement of signalling equipment to maintain and improve the railway	Signalling	2017-01-27 00:00:00	25985.38
Skanska Construction UK Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-23 00:00:00	3520046
Skanska Construction UK Ltd	Procurement of telecoms related equipment to maintain and improve the railway	Telecoms	2017-01-27 00:00:00	3011447.1
Skanska Construction UK Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-05 00:00:00	631647.59
Skanska Construction UK Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-27 00:00:00	354008.12
Skanska Construction UK Ltd	Procurement of telecoms related equipment to maintain and improve the railway	Telecoms	2017-01-27 00:00:00	284023.84
Skanska Construction UK Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-27 00:00:00	153228.75
Skanska Construction UK Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-27 00:00:00	137826.87
Skanska Construction UK Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-27 00:00:00	70802.14
Skanska Construction UK Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-27 00:00:00	54736.06
Bechtel Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-25 00:00:00	1713374.69
Bechtel Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-25 00:00:00	129409.52
Bechtel Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-25 00:00:00	97057.14
Bechtel Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-25 00:00:00	70466
Bechtel Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-25 00:00:00	48528.57
Bechtel Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-25 00:00:00	41029.16
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-11 00:00:00	1389887.72
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-11 00:00:00	891581.61
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-19 00:00:00	597018.94
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-19 00:00:00	502139.8
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-12 00:00:00	450328.3
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-19 00:00:00	395705.99
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-31 00:00:00	273209.33
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-04 00:00:00	250000
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-11 00:00:00	238171.68
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-11 00:00:00	227136.41
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-11 00:00:00	173946.85
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-09 00:00:00	167842.55
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-17 00:00:00	141927.78
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-13 00:00:00	140162.62
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-20 00:00:00	135522
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-13 00:00:00	118260
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-03 00:00:00	116851
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-11 00:00:00	110039.55
Geoffrey Osborne Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-11 00:00:00	105438.45
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-13 00:00:00	102000
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-11 00:00:00	101161.7
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-19 00:00:00	100000
Geoffrey Osborne Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-03 00:00:00	90418.85
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-23 00:00:00	71700
Geoffrey Osborne Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-03 00:00:00	69350.42
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-20 00:00:00	66648.68
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-19 00:00:00	65490.38
Geoffrey Osborne Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-11 00:00:00	62749.07
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-13 00:00:00	53214.79
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-13 00:00:00	53061.45
Geoffrey Osborne Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-01-11 00:00:00	50798.71
Geoffrey Osborne Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-13 00:00:00	49963.17
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-11 00:00:00	44491.95
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-26 00:00:00	44008.11
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-26 00:00:00	41787.85
Geoffrey Osborne Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-11 00:00:00	34507.08
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-11 00:00:00	34369.25
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-11 00:00:00	33347.74
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-30 00:00:00	32758.02
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-20 00:00:00	32048.63
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-23 00:00:00	30540.87
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-20 00:00:00	28134.74
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-11 00:00:00	28109.99
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-11 00:00:00	27677.61
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-26 00:00:00	26623.21
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-11 00:00:00	3264005.17
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-25 00:00:00	1481633
Story Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-10 00:00:00	550999.19
Story Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-12 00:00:00	237083.18
Story Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-10 00:00:00	207571.39
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-24 00:00:00	200000.27
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-24 00:00:00	158906.11
Story Contracting Ltd	Procurement of On Track Plant, spare parts and resources to maintain and improve the railway	On Track Plant	2017-01-05 00:00:00	158058.16
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-25 00:00:00	150999.59
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-05 00:00:00	148965.73
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-26 00:00:00	144716
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-25 00:00:00	143000
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-12 00:00:00	134935.66
Story Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-10 00:00:00	103641.22
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-05 00:00:00	87332.63
Story Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-10 00:00:00	79621.35
Story Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-19 00:00:00	75275.12
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-12 00:00:00	72972.16
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-23 00:00:00	65527.43
Story Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-26 00:00:00	53530
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-10 00:00:00	42763.22
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-12 00:00:00	32814.31
Story Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-09 00:00:00	32775
Story Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-19 00:00:00	28486.34
Story Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-24 00:00:00	25000
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-23 00:00:00	618932.48
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-20 00:00:00	520788.34
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-19 00:00:00	516238.93
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-26 00:00:00	455870.49
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-05 00:00:00	452790
BAM Nuttall Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-16 00:00:00	381581
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-09 00:00:00	344129.51
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-18 00:00:00	310014.88
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-09 00:00:00	290694.66
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-10 00:00:00	245377
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-20 00:00:00	201725.64
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-04 00:00:00	198728.51
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-09 00:00:00	185949.11
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-26 00:00:00	180997.05
BAM Nuttall Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-19 00:00:00	175359.31
BAM Nuttall Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-05 00:00:00	175358.69
BAM Nuttall Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-09 00:00:00	163334.65
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-20 00:00:00	159659
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-26 00:00:00	158355.09
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-12 00:00:00	143702.89
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-04 00:00:00	143296.79
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-13 00:00:00	139695.9
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-06 00:00:00	138074.16
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-27 00:00:00	115332.88
BAM Nuttall Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-26 00:00:00	99828.8
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-19 00:00:00	97711.51
BAM Nuttall Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-20 00:00:00	67538.04
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-12 00:00:00	67115.74
BAM Nuttall Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-12 00:00:00	61366
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-24 00:00:00	50529.67
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-25 00:00:00	43388.36
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-09 00:00:00	40263.26
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-03 00:00:00	34089.32
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-20 00:00:00	33200
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-19 00:00:00	26996.81
BAM Nuttall Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-25 00:00:00	26328.72
Buckingham Group Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-06 00:00:00	1246229.39
Buckingham Group Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-23 00:00:00	1142306.3
Buckingham Group Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-12 00:00:00	1072168.19
Buckingham Group Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-20 00:00:00	865407.45
Buckingham Group Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-30 00:00:00	852366.88
Buckingham Group Contracting Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-01-23 00:00:00	720108.27
Buckingham Group Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-20 00:00:00	406307.38
Buckingham Group Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-20 00:00:00	287507.5
Buckingham Group Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-05 00:00:00	157307.62
Buckingham Group Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-31 00:00:00	114146.99
Buckingham Group Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-23 00:00:00	98775
Buckingham Group Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-11 00:00:00	98162.07
Buckingham Group Contracting Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-26 00:00:00	78850.19
Buckingham Group Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-11 00:00:00	76833.52
Buckingham Group Contracting Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-30 00:00:00	32552.6
Office of Rail and Road	Charges, payments and penalties paid in the operation of the railway	Regulatory Charges	2017-01-19 00:00:00	3807798.56
Office of Rail and Road	The acquisition of land and property	Land & Property Acquisitions (incl. Business Consultancy)	2017-01-16 00:00:00	3198957.46
National Grid Electricity Transmission plc	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-01-11 00:00:00	2398976.5
National Grid Electricity Transmission plc	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-01-11 00:00:00	1476597
National Grid Electricity Transmission plc	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-01-11 00:00:00	1047735.22
National Grid Electricity Transmission plc	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-01-11 00:00:00	892346
National Grid Electricity Transmission plc	Procurement of utilities to operate the railway	Utilities	2017-01-19 00:00:00	435623.35
National Grid Electricity Transmission plc	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-03 00:00:00	32880
National Grid Electricity Transmission plc	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-01-05 00:00:00	28000
Npower Ltd	Procurement of utilities to operate the railway	Utilities	2017-01-06 00:00:00	2817196.95
Npower Ltd	Procurement of utilities to operate the railway	Utilities	2017-01-13 00:00:00	2568476.99
Npower Ltd	Procurement of utilities to operate the railway	Utilities	2017-01-20 00:00:00	916924.9
Npower Ltd	Procurement of utilities to operate the railway	Utilities	2017-01-20 00:00:00	184963.73
Npower Ltd	Procurement of utilities to operate the railway	Utilities	2017-01-04 00:00:00	151567.45
Npower Ltd	Procurement of utilities to operate the railway	Utilities	2017-01-13 00:00:00	87735.68
VolkerFitzpatrick Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-25 00:00:00	2340407.96
VolkerFitzpatrick Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-23 00:00:00	1081809.59
VolkerFitzpatrick Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-01-19 00:00:00	716464.02
VolkerFitzpatrick Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-01-25 00:00:00	394827.99
