Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3	Unnamed: 4
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	281910.97
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-08 00:00:00	273377.02
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	250000
Amalgamated Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-03-24 00:00:00	247194.94
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	235209.48
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	230114.7
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-24 00:00:00	222154.33
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	220329.12
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-27 00:00:00	218914.9
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-22 00:00:00	211775.88
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	205378.07
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-16 00:00:00	185000
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-16 00:00:00	180119.22
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-23 00:00:00	177402.41
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	176884.02
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	171936.04
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-07 00:00:00	166614
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-01 00:00:00	162823.89
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-24 00:00:00	159182.67
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	150400.66
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	144023.96
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	142939.8
Amalgamated Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-03-24 00:00:00	141020.02
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-24 00:00:00	129341.3
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	127080.9
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-24 00:00:00	126413.88
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	124410.53
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	124113.1
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	121807.93
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-14 00:00:00	118567.32
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	117368.8
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-24 00:00:00	116616.97
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-30 00:00:00	115635.02
Amalgamated Construction Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-01 00:00:00	114621.78
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-27 00:00:00	112467.88
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	103869.52
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-24 00:00:00	102803.5
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-31 00:00:00	92906.92
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	92745
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-16 00:00:00	88376.6
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	83470.52
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	80180
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	76110.19
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-16 00:00:00	73739.64
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-20 00:00:00	71105.04
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	71052.74
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-01 00:00:00	67000
Amalgamated Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-03-29 00:00:00	64000
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	63364
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	61952.09
Amalgamated Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-03-24 00:00:00	61867.8
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-16 00:00:00	61802.38
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	61201.22
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-20 00:00:00	59506.18
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-18 00:00:00	59275.27
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-09 00:00:00	57823.65
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	57268.85
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-14 00:00:00	57263
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-20 00:00:00	57189
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-29 00:00:00	57109.72
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-02 00:00:00	55530.06
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	55200
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-01 00:00:00	51768.51
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	51425
Amalgamated Construction Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-03-24 00:00:00	50605.32
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-31 00:00:00	50060.62
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	48315
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	47388.87
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-24 00:00:00	46095.84
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-24 00:00:00	45853.59
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-01 00:00:00	44434.1
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-08 00:00:00	43515.97
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-16 00:00:00	42877.52
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	42823
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-24 00:00:00	42809.18
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	41825.41
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-24 00:00:00	39985.58
Amalgamated Construction Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-28 00:00:00	38648.54
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	38445.45
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-31 00:00:00	38443.68
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	37873
Amalgamated Construction Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-30 00:00:00	37166.18
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-27 00:00:00	37014.2
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	36948
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	36087.52
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-16 00:00:00	34475.61
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-16 00:00:00	33254.68
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-23 00:00:00	29365.8
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-16 00:00:00	28430.72
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-14 00:00:00	27785.12
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	27781.81
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-23 00:00:00	25173.57
Amalgamated Construction Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	25000
J Murphy & Sons Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-03-22 00:00:00	2291200.28
J Murphy & Sons Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-03-23 00:00:00	635160.01
J Murphy & Sons Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-03-06 00:00:00	565209.34
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-08 00:00:00	520159.99
J Murphy & Sons Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-03-03 00:00:00	412817.75
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-07 00:00:00	384434.62
J Murphy & Sons Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-27 00:00:00	316546.13
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-09 00:00:00	295420.25
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-23 00:00:00	286932.99
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	277913.73
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-16 00:00:00	265642.73
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-10 00:00:00	255864.23
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-03 00:00:00	235681.18
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-24 00:00:00	231809.39
J Murphy & Sons Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-09 00:00:00	229273.53
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-07 00:00:00	218587.29
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	194914.3
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	191994.67
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-20 00:00:00	190738.4
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-23 00:00:00	186012.77
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-06 00:00:00	180680.13
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-16 00:00:00	169338.15
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-08 00:00:00	167906.3
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-08 00:00:00	156239.31
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-03 00:00:00	155782.19
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-22 00:00:00	155063.85
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-23 00:00:00	153238
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-22 00:00:00	149293.27
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-28 00:00:00	130451.45
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-30 00:00:00	126455.09
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-22 00:00:00	117339.78
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-24 00:00:00	115435.06
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-22 00:00:00	106261.84
J Murphy & Sons Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-23 00:00:00	99348.48
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-22 00:00:00	98684.38
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-01 00:00:00	98313.65
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-07 00:00:00	84138.87
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-04-01 00:00:00	80524.9
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-30 00:00:00	79573.36
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-28 00:00:00	78797.44
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-28 00:00:00	78164.19
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-27 00:00:00	72519.53
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-15 00:00:00	53683.82
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-21 00:00:00	48735.43
J Murphy & Sons Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-07 00:00:00	45778.11
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-22 00:00:00	44809.14
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	39677.84
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-07 00:00:00	38172.75
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-06 00:00:00	37243.47
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-03 00:00:00	33583.8
J Murphy & Sons Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-01 00:00:00	30000
J Murphy & Sons Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-09 00:00:00	29486.32
J Murphy & Sons Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-14 00:00:00	28042.38
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-06 00:00:00	26590.36
J Murphy & Sons Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-07 00:00:00	25165.62
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-28 00:00:00	3328887.42
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-01 00:00:00	3042407.82
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-01 00:00:00	929750.43
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-29 00:00:00	929750.43
DB Cargo (UK) Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-03-30 00:00:00	465747.48
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-23 00:00:00	308015.19
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-28 00:00:00	237653.09
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-08 00:00:00	208804.8
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-23 00:00:00	206700.62
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-23 00:00:00	143195.46
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-23 00:00:00	96866.73
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-20 00:00:00	92910.42
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-23 00:00:00	78356.9
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-01 00:00:00	61356.77
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-23 00:00:00	61041.39
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-29 00:00:00	60166.5
DB Cargo (UK) Ltd	Costs of leasing, overhauling or improving our rail fleet	Rail Fleet	2017-03-23 00:00:00	51312.9
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-01 00:00:00	44861.28
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-01 00:00:00	43623.67
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-20 00:00:00	37678.42
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-01 00:00:00	32605.12
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-20 00:00:00	29823.14
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-05 00:00:00	28392
DB Cargo (UK) Ltd	Procurement of logistical services to distribute materials around the railway	Logistics	2017-03-29 00:00:00	27898.79
VolkerRail Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-03-17 00:00:00	3905640.37
VolkerRail Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-03-06 00:00:00	1198780.56
VolkerRail Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-03-22 00:00:00	1022637.28
VolkerRail Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-03-23 00:00:00	831464.12
VolkerRail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-03-08 00:00:00	565742.31
VolkerRail Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-03-20 00:00:00	529580.41
VolkerRail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-03-24 00:00:00	466081.54
VolkerRail Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-03-23 00:00:00	384927.11
VolkerRail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-03-01 00:00:00	307447.05
VolkerRail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-03-23 00:00:00	262627.86
VolkerRail Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-03-24 00:00:00	143221.6
VolkerRail Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-03-01 00:00:00	113958.01
VolkerRail Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-03-31 00:00:00	103338.91
VolkerRail Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-03-28 00:00:00	58113.45
VolkerRail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-03-01 00:00:00	56371.97
VolkerRail Ltd	Procurement of specialist services to renew and improve the railway	Track	2017-03-28 00:00:00	39707.65
VolkerRail Ltd	Procurement of overhead line materials and services to maintain and improve the railway	Electrification and Fixed Plant	2017-03-20 00:00:00	37904.26
VolkerRail Ltd	Procurement of On Track Machines, spare parts and resources to maintain and improve the railway	On Track Machines	2017-03-28 00:00:00	25064.07
Capita Business Services Ltd	Costs of recruitment services to recruit the right people into Network Rail	Recruitment Services	2017-03-29 00:00:00	8603541.55
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-15 00:00:00	1411020.96
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-14 00:00:00	1393575.4
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-03 00:00:00	454965.01
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-24 00:00:00	302320
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-13 00:00:00	279095.28
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-17 00:00:00	230000
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-20 00:00:00	221836.93
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-04-01 00:00:00	220000
Geoffrey Osborne Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-03-31 00:00:00	198629.22
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-06 00:00:00	165000
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-10 00:00:00	150962.77
Geoffrey Osborne Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-03-27 00:00:00	143570.78
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-14 00:00:00	138880.65
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-27 00:00:00	134489.77
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-13 00:00:00	133763.37
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-10 00:00:00	123855
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-13 00:00:00	123328.16
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-08 00:00:00	104279.81
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-30 00:00:00	103295
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-30 00:00:00	103169
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-27 00:00:00	99435
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-13 00:00:00	95000
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-14 00:00:00	85026.7
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-01 00:00:00	77405.9
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-30 00:00:00	75240
Geoffrey Osborne Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-03-27 00:00:00	74233
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-13 00:00:00	73563.1
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-13 00:00:00	66263.03
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-10 00:00:00	62534.9
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-13 00:00:00	62142.33
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-30 00:00:00	60107
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-08 00:00:00	57000
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-30 00:00:00	55237
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-30 00:00:00	52000
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-29 00:00:00	51104
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-27 00:00:00	51006.45
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-06 00:00:00	50000
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-23 00:00:00	49020
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-07 00:00:00	48124.65
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-30 00:00:00	46996.11
Geoffrey Osborne Ltd	Procurement of civil engineering services to maintain and improve the railway	General Civils	2017-03-27 00:00:00	46126
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-27 00:00:00	43104.35
Geoffrey Osborne Ltd	Procurement of specialist human resource to maintain and improve the railway	Professional Services Direct	2017-03-13 00:00:00	42268.42
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-30 00:00:00	41023
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-08 00:00:00	40928.92
Geoffrey Osborne Ltd	Procurement of materials and services for building maintenance and development	Buildings	2017-03-27 00:00:00	39089.95
